timestamp,sum_conso,mean_conso,min_conso,max_conso,first_conso,last_conso,median_conso,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,month,day_of_week
2009-03-11,137.244,0.09530833333333333,0.0,0.69,0.078,0.216,0.084,348222.49,10119.8,3476.0,7288.0,10737.0,3,2
2009-03-12,134.772,0.09359166666666666,0.0,0.552,0.222,0.0,0.074,348477.73,7859.4,0.0,364.0,13655.0,3,3
2009-03-13,138.684,0.09630833333333333,0.0,0.784,0.0,0.1,0.076,349570.52,6006.8,1082.0,311.0,10466.0,3,4
2009-03-14,155.25,0.1078125,0.0,0.812,0.1,0.1,0.084,348737.48,8908.0,2196.0,280.0,18036.0,3,5
2009-03-15,177.752,0.12343888888888889,0.0,0.696,0.104,0.074,0.104,348150.4,8202.6,3478.0,5152.0,8353.0,3,6
2009-03-16,119.258,0.08287560806115357,0.0,0.482,0.074,0.0,0.068,348830.71,5537.4,0.0,306.0,9273.0,3,0
2009-03-17,234.992,0.16318888888888888,0.0,0.872,0.06,0.0,0.14100000000000001,348417.25,8135.0,1110.0,3952.0,12320.0,3,1
2009-03-18,121.906,0.08465694444444445,0.0,0.462,0.0,0.082,0.072,349690.49,6020.8,1123.0,375.0,12101.0,3,2
2009-03-19,116.412,0.08084166666666667,0.0,0.362,0.082,0.052,0.072,349597.84,4931.8,0.0,314.0,9458.0,3,3
2009-03-20,130.038,0.09030416666666667,0.0,0.542,0.05,0.128,0.078,349799.74,6073.6,1083.0,308.0,10618.0,3,4
2009-03-21,197.656,0.1372611111111111,0.0,0.936,0.0,0.088,0.106,349319.12,8167.4,5420.0,682.0,10266.0,3,5
2009-03-22,130.28,0.09047222222222222,0.0,0.374,0.09,0.0,0.073,347799.76,7128.8,2017.0,3778.0,9015.0,3,6
2009-03-23,120.122,0.08341805555555555,0.0,0.604,0.0,0.0,0.08,348557.26,5456.8,1078.0,310.0,5999.0,3,0
2009-03-24,146.836,0.10196944444444446,0.0,0.856,0.0,0.0,0.083,349177.1,7047.8,1710.0,352.0,10149.0,3,1
2009-03-25,194.036,0.1347472222222222,0.0,0.646,0.0,0.114,0.104,350082.81,7708.4,2780.0,3315.0,10287.0,3,2
2009-03-26,119.75,0.08315972222222222,0.0,0.67,0.114,0.094,0.074,349827.49,5042.4,0.0,312.0,8596.0,3,3
2009-03-27,181.074,0.12574583333333333,0.0,0.85,0.094,0.11,0.094,349385.25,7221.8,1103.0,526.0,9947.0,3,4
2009-03-28,276.7,0.19215277777777778,0.0,0.74,0.11,0.0,0.154,348675.29,9508.8,4527.0,327.0,12225.0,3,5
2009-03-29,137.094,0.09520416666666666,0.0,0.552,0.0,0.358,0.084,349269.94,9242.4,1611.0,4024.0,9502.0,3,6
2009-03-30,131.324,0.09119722222222224,0.0,0.436,0.308,0.052,0.074,349529.07,6198.8,1085.0,295.0,9901.0,3,0
2009-03-31,137.988,0.095825,0.0,0.578,0.0,0.0,0.084,348721.78,7645.0,2202.0,2711.0,12958.0,3,1
2009-04-01,143.048,0.0993388888888889,0.0,0.518,0.0,0.092,0.092,349784.69,6923.4,2807.0,2364.0,7309.0,4,2
2009-04-02,124.762,0.08664027777777777,0.0,0.538,0.092,0.104,0.076,348825.08,6856.4,1128.0,324.0,13500.0,4,3
2009-04-03,132.598,0.09208194444444445,0.0,0.772,0.104,0.0,0.081,348209.12,5735.4,0.0,326.0,8556.0,4,4
2009-04-04,199.728,0.13870000000000002,0.0,0.832,0.0,0.102,0.114,347688.94,9211.0,2699.0,4172.0,16251.0,4,5
2009-04-05,183.012,0.12709166666666666,0.0,0.562,0.0,0.27,0.101,348931.74,5921.4,3832.0,357.0,6503.0,4,6
2009-04-06,131.54,0.09134722222222222,0.0,0.62,0.116,0.0,0.08,348913.65,6084.8,799.0,333.0,10141.0,4,0
2009-04-07,152.732,0.10606388888888889,0.0,0.798,0.0,0.266,0.09,348464.76,6093.0,1103.0,338.0,9121.0,4,1
2009-04-08,161.35,0.11204861111111111,0.0,0.608,0.27,0.088,0.109,348854.01,6520.2,2131.0,2827.0,7968.0,4,2
2009-04-09,176.936,0.12287222222222223,0.0,0.768,0.112,0.0,0.104,348907.43,7869.0,2682.0,366.0,13482.0,4,3
2009-04-10,165.792,0.11513333333333334,0.0,0.808,0.0,0.238,0.102,348529.66,7674.0,2057.0,2822.0,13828.0,4,4
2009-04-11,253.666,0.17615694444444444,0.0,0.67,0.244,0.346,0.15,346995.73,10332.4,3661.0,4286.0,18233.0,4,5
2009-04-12,281.67,0.1956041666666667,0.0,0.774,0.346,0.516,0.19,346180.75,9119.2,7498.0,1504.0,12470.0,4,6
2009-04-13,199.44,0.13869262865090404,0.0,0.564,0.448,0.268,0.122,346747.02,6813.0,1006.0,5648.0,6209.0,4,0
2009-04-14,188.58,0.13095833333333334,0.0,0.798,0.262,0.098,0.122,347748.95,6386.4,888.0,2341.0,9478.0,4,1
2009-04-15,190.886,0.13255972222222223,0.0,0.528,0.092,0.232,0.12,347501.82,5199.8,1880.0,463.0,5278.0,4,2
2009-04-16,179.016,0.12431666666666666,0.0,0.692,0.232,0.0,0.116,346285.5,6658.8,2896.0,397.0,9809.0,4,3
2009-04-17,171.198,0.11888750000000001,0.0,0.86,0.0,0.316,0.104,347511.93,8592.4,0.0,5224.0,7655.0,4,4
2009-04-18,146.958,0.10205416666666667,0.0,0.47,0.176,0.204,0.09,347106.6,6376.4,1028.0,2613.0,10699.0,4,5
2009-04-19,153.604,0.10666944444444446,0.0,0.58,0.204,0.372,0.092,349428.29,5397.8,2201.0,376.0,8088.0,4,6
2009-04-20,169.502,0.11770972222222223,0.0,0.51,0.406,0.11,0.104,348342.56,6240.0,0.0,2644.0,10476.0,4,0
2009-04-21,182.732,0.12689722222222222,0.0,0.964,0.108,0.054,0.098,346533.79,7970.8,1925.0,375.0,7380.0,4,1
2009-04-22,203.908,0.14160277777777777,0.0,0.734,0.094,0.158,0.121,347435.79,6296.8,1024.0,1203.0,13265.0,4,2
2009-04-23,175.454,0.12184305555555557,0.0,0.682,0.156,0.276,0.126,347752.28,4899.2,1068.0,395.0,5511.0,4,3
2009-04-24,180.82,0.12556944444444443,0.0,0.84,0.278,0.138,0.12,348177.72,5083.0,0.0,383.0,9677.0,4,4
2009-04-25,235.592,0.16360555555555556,0.0,1.012,0.0,0.162,0.142,346332.0,8548.0,2007.0,3901.0,13225.0,4,5
2009-04-26,229.618,0.15945694444444444,0.0,0.774,0.112,0.0,0.136,348285.49,7548.6,3053.0,3017.0,10561.0,4,6
2009-04-27,160.408,0.11139444444444443,0.0,0.69,0.0,0.066,0.112,347041.77,5766.0,995.0,376.0,7021.0,4,0
2009-04-28,160.366,0.11136527777777779,0.0,0.698,0.0,0.202,0.082,348465.78,7285.0,2068.0,371.0,11469.0,4,1
2009-04-29,141.616,0.09834444444444446,0.0,0.664,0.106,0.0,0.082,348748.62,6996.2,1043.0,2492.0,9372.0,4,2
2009-04-30,138.056,0.09587222222222223,0.0,0.628,0.0,0.102,0.082,348342.24,7666.4,1027.0,363.0,15305.0,4,3
2009-05-01,190.462,0.13226527777777777,0.0,0.682,0.102,0.0,0.116,347433.25,6370.8,1067.0,1052.0,11709.0,5,4
2009-05-02,179.62,0.12473611111111112,0.0,0.5,0.0,0.248,0.118,348311.38,5871.6,1430.0,374.0,9760.0,5,5
2009-05-03,179.698,0.12479027777777778,0.0,0.542,0.248,0.0,0.106,348575.52,6857.2,3207.0,2593.0,7226.0,5,6
2009-05-04,146.056,0.10142777777777778,0.0,0.48,0.0,0.23,0.09,347666.73,6971.6,1007.0,411.0,11374.0,5,0
2009-05-05,141.914,0.09855138888888888,0.0,0.476,0.174,0.0,0.088,346778.63,7282.4,1049.0,5539.0,10166.0,5,1
2009-05-06,146.37800000000001,0.1016513888888889,0.0,0.588,0.082,0.112,0.084,346891.27,5716.4,1038.0,1797.0,9058.0,5,2
2009-05-07,135.008,0.09375555555555556,0.0,0.508,0.112,0.18,0.084,347289.86,4280.8,0.0,374.0,7992.0,5,3
2009-05-08,154.882,0.10755694444444444,0.0,0.438,0.11,0.092,0.094,346787.73,7801.6,2226.0,848.0,15426.0,5,4
2009-05-09,182.984,0.12707222222222223,0.0,0.552,0.092,0.112,0.11,347866.89,5420.8,2090.0,382.0,6605.0,5,5
2009-05-10,204.898,0.14238915913829048,0.0,0.594,0.112,0.242,0.122,346902.43,8409.4,4300.0,6670.0,8692.0,5,6
2009-05-11,158.44,0.11002777777777778,0.0,0.63,0.238,0.116,0.096,345961.91,6380.6,1035.0,457.0,11009.0,5,0
2009-05-12,150.022,0.10418194444444444,0.0,0.468,0.096,0.076,0.09,346142.56,6867.2,0.0,2713.0,11335.0,5,1
2009-05-13,171.566,0.11914305555555556,0.0,0.966,0.082,0.202,0.092,346515.81,5338.6,1419.0,553.0,7127.0,5,2
2009-05-14,151.91,0.10549305555555555,0.0,0.928,0.202,0.08,0.09,345685.71,6920.2,0.0,4065.0,11499.0,5,3
2009-05-15,140.546,0.09760138888888889,0.0,0.936,0.158,0.088,0.076,346978.37,6023.2,1382.0,494.0,12195.0,5,4
2009-05-16,186.502,0.12951527777777777,0.0,0.552,0.088,0.114,0.11,345583.81,8475.0,1705.0,4820.0,12265.0,5,5
2009-05-17,226.46,0.1572638888888889,0.0,0.87,0.114,0.086,0.118,346033.05,6631.8,2555.0,1926.0,7168.0,5,6
2009-05-18,154.56,0.10733333333333334,0.0,0.59,0.0,0.112,0.086,346980.49,5066.2,763.0,374.0,8971.0,5,0
2009-05-19,188.884,0.13116944444444442,0.0,0.908,0.112,0.108,0.102,347029.83,6770.2,3253.0,792.0,10981.0,5,1
2009-05-20,182.382,0.12665416666666668,0.0,0.416,0.076,0.0,0.109,347500.38,5528.8,1061.0,1889.0,9470.0,5,2
2009-05-21,212.396,0.14749722222222222,0.0,0.532,0.0,0.312,0.122,347067.51,6636.2,1553.0,1278.0,12563.0,5,3
2009-05-22,237.242,0.16475138888888888,0.0,0.848,0.242,0.1,0.159,348431.81,4609.4,982.0,1207.0,8078.0,5,4
2009-05-23,193.25,0.13420138888888888,0.0,0.53,0.1,0.09,0.108,346418.52,6472.0,480.0,1844.0,12579.0,5,5
2009-05-24,177.2,0.12305555555555554,0.0,0.538,0.09,0.288,0.102,348505.87,5429.6,45.0,446.0,10256.0,5,6
2009-05-25,183.162,0.12719583333333334,0.0,0.68,0.202,0.0,0.098,343340.5,5762.6,920.0,966.0,9930.0,5,0
2009-05-26,126.172,0.08780236604036186,0.0,0.878,0.0,0.102,0.07,333068.63,5812.2,1191.0,860.0,10100.0,5,1
2009-05-27,124.902,0.0867375,0.0,0.522,0.102,0.168,0.068,332845.88,6729.8,1052.0,2355.0,11076.0,5,2
2009-05-28,128.786,0.08943472222222222,0.0,0.524,0.1,0.112,0.072,336531.4,5058.6,1502.0,421.0,9049.0,5,3
2009-05-29,147.15,0.1021875,0.0,0.716,0.062,0.0,0.084,347844.53,5232.2,1005.0,434.0,10112.0,5,4
2009-05-30,233.688,0.16228333333333333,0.0,0.566,0.0,0.248,0.136,347275.31,7060.4,2787.0,1707.0,11557.0,5,5
2009-05-31,200.616,0.13931666666666667,0.0,0.472,0.238,0.0,0.132,347696.85,4156.8,1466.0,458.0,5720.0,5,6
2009-06-01,229.876,0.15963611111111112,0.0,0.652,0.0,0.0,0.128,347521.14,6208.2,2789.0,461.0,11361.0,6,0
2009-06-02,223.696,0.15534444444444445,0.0,0.998,0.0,0.268,0.128,347947.63,4849.6,0.0,506.0,7892.0,6,1
2009-06-03,200.926,0.13953194444444444,0.0,0.654,0.27,0.082,0.122,346184.53,5870.4,940.0,1370.0,11577.0,6,2
2009-06-04,164.662,0.11434861111111111,0.0,0.464,0.084,0.09,0.104,345614.69,4440.2,1906.0,455.0,6905.0,6,3
2009-06-05,156.95,0.10899305555555555,0.0,0.674,0.088,0.252,0.088,345403.02,5256.0,0.0,456.0,12515.0,6,4
2009-06-06,233.496,0.16215000000000002,0.0,0.636,0.252,0.23,0.132,346437.85,6356.6,1769.0,2732.0,10611.0,6,5
2009-06-07,218.93,0.15203472222222222,0.0,0.894,0.226,0.0,0.124,347066.73,5225.6,2077.0,1641.0,6034.0,6,6
2009-06-08,129.36,0.08983333333333335,0.0,0.59,0.0,0.114,0.084,345693.21,5100.6,1024.0,432.0,8551.0,6,0
2009-06-09,154.396,0.10721944444444444,0.0,0.942,0.114,0.0,0.094,346929.86,5699.2,1000.0,414.0,10695.0,6,1
2009-06-10,159.208,0.11056111111111111,0.0,0.4,0.0,0.142,0.106,346631.16,6816.8,1032.0,4745.0,9889.0,6,2
2009-06-11,159.932,0.11106388888888888,0.0,1.048,0.05,0.0,0.091,347293.52,5548.8,0.0,472.0,10610.0,6,3
2009-06-12,152.704,0.10604444444444446,0.0,0.622,0.0,0.108,0.098,346949.77,4703.0,1009.0,460.0,7137.0,6,4
2009-06-13,3.918,0.1306,0.0,0.23,0.108,0.094,0.119,7315.58,60.2,0.0,5.0,79.0,6,5
2009-06-14,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,6,6
2009-06-15,153.828,0.1561705583756345,0.0,0.692,0.212,0.0,0.124,237071.21,3332.6,916.0,348.0,5662.0,6,0
2009-06-16,212.188,0.14735277777777778,0.0,0.838,0.0,0.142,0.122,346796.9,6458.2,2983.0,1221.0,13691.0,6,1
2009-06-17,192.86,0.13393055555555555,0.0,0.794,0.142,0.246,0.116,347465.53,4260.8,975.0,611.0,7193.0,6,2
2009-06-18,165.954,0.11524583333333334,0.0,0.666,0.244,0.0,0.098,347466.56,4906.8,0.0,461.0,11223.0,6,3
2009-06-19,164.26,0.11406944444444443,0.0,0.828,0.0,0.132,0.096,347497.32,4620.2,969.0,475.0,7737.0,6,4
2009-06-20,179.056,0.12434444444444445,0.0,0.542,0.0,0.072,0.108,347737.8,4679.2,0.0,2657.0,9159.0,6,5
2009-06-21,161.526,0.11217083333333334,0.0,0.56,0.046,0.234,0.108,347452.93,3646.4,1039.0,412.0,6002.0,6,6
2009-06-22,162.124,0.11258611111111111,0.0,0.52,0.236,0.0,0.096,347331.3,4634.0,0.0,449.0,11148.0,6,0
2009-06-23,163.872,0.11380000000000001,0.0,0.812,0.0,0.208,0.096,347347.1,4428.2,1010.0,1261.0,8186.0,6,1
2009-06-24,194.322,0.13494583333333335,0.0,0.508,0.086,0.204,0.108,346373.54,6503.2,3059.0,1239.0,14275.0,6,2
2009-06-25,183.966,0.12775416666666667,0.0,0.518,0.206,0.104,0.106,347296.25,3332.0,0.0,495.0,6224.0,6,3
2009-06-26,238.86599999999999,0.16587916666666666,0.0,0.832,0.102,0.188,0.123,346378.71,5531.0,1826.0,538.0,9952.0,6,4
2009-06-27,271.624,0.18862777777777778,0.0,0.69,0.188,0.138,0.198,348212.37,7240.6,2663.0,2432.0,13468.0,6,5
2009-06-28,277.824,0.19293333333333335,0.0,0.55,0.138,0.0,0.175,348247.34,4621.0,0.0,1421.0,6742.0,6,6
2009-06-29,236.026,0.16390694444444445,0.0,0.878,0.0,0.0,0.14,348327.11,4358.0,1794.0,598.0,6462.0,6,0
2009-06-30,283.15,0.19663194444444443,0.0,1.006,0.176,0.0,0.196,348398.79,5244.8,582.0,1034.0,8989.0,6,1
2009-07-01,265.742,0.18454305555555556,0.0,0.602,0.0,0.0,0.196,348205.39,5251.6,989.0,590.0,9747.0,7,2
2009-07-02,276.318,0.1918875,0.0,0.63,0.0,0.368,0.202,348432.11,5349.6,637.0,603.0,8032.0,7,3
2009-07-03,245.996,0.17083055555555557,0.0,0.93,0.37,0.25,0.148,348369.62,3794.6,856.0,642.0,7371.0,7,4
2009-07-04,373.902,0.25965416666666663,0.0,0.71,0.25,0.23,0.256,347252.35,5535.6,2084.0,2329.0,6791.0,7,5
2009-07-05,383.148,0.266075,0.0,0.702,0.226,0.132,0.258,347680.19,6206.8,3215.0,1438.0,8014.0,7,6
2009-07-06,270.972,0.18817499999999998,0.0,0.736,0.13,0.148,0.19,348139.4,4178.6,429.0,755.0,7142.0,7,0
2009-07-07,256.638,0.17822083333333333,0.0,0.794,0.146,0.13,0.17,347963.05,4901.4,1292.0,3619.0,5704.0,7,1
2009-07-08,221.196,0.15360833333333332,0.0,0.604,0.136,0.136,0.128,347909.4,5315.0,0.0,3514.0,9308.0,7,2
2009-07-09,194.65200000000002,0.13517500000000002,0.0,0.68,0.132,0.234,0.124,349331.22,3761.0,0.0,656.0,4783.0,7,3
2009-07-10,217.23,0.1512743732590529,0.0,0.938,0.236,0.13,0.122,347866.21,5055.4,988.0,2624.0,7492.0,7,4
2009-07-11,249.472,0.17324444444444445,0.0,0.72,0.25,0.0,0.15,348789.3,4346.2,981.0,683.0,7756.0,7,5
2009-07-12,191.48,0.13297222222222221,0.0,0.464,0.0,0.138,0.128,348919.11,2305.4,0.0,589.0,4060.0,7,6
2009-07-13,196.526,0.13647638888888888,0.0,0.526,0.138,0.362,0.127,349268.42,2250.0,0.0,594.0,3881.0,7,0
2009-07-14,266.574,0.18512083333333335,0.0,0.734,0.362,0.202,0.144,348775.76,4054.0,2303.0,618.0,6155.0,7,1
2009-07-15,189.692,0.13173055555555557,0.0,0.452,0.2,0.238,0.104,348374.73,3121.2,878.0,932.0,5820.0,7,2
2009-07-16,259.326,0.1800875,0.0,0.468,0.238,0.254,0.2,348648.45,2701.6,0.0,1724.0,3902.0,7,3
2009-07-17,179.13400000000001,0.12439861111111113,0.0,0.69,0.134,0.106,0.106,347896.25,3161.2,0.0,626.0,6670.0,7,4
2009-07-18,218.338,0.1516236111111111,0.0,0.59,0.108,0.346,0.116,348489.04,4154.2,0.0,663.0,5389.0,7,5
2009-07-19,259.25,0.18003472222222222,0.0,1.218,0.248,0.0,0.132,348547.11,5077.2,0.0,598.0,5058.0,7,6
2009-07-20,217.864,0.15129444444444445,0.0,0.422,0.0,0.276,0.136,348252.28,2949.0,914.0,784.0,4948.0,7,0
2009-07-21,266.7,0.18520833333333334,0.0,0.712,0.274,0.286,0.145,349232.94,3600.8,0.0,981.0,7795.0,7,1
2009-07-22,238.48,0.1656111111111111,0.0,0.584,0.284,0.246,0.136,348594.36,3258.0,0.0,681.0,3965.0,7,2
2009-07-23,218.91,0.15202083333333333,0.0,0.38,0.246,0.0,0.132,348398.38,4396.0,926.0,622.0,9064.0,7,3
2009-07-24,208.536,0.14481666666666668,0.0,0.824,0.0,0.132,0.13,348121.19,2529.4,0.0,630.0,4128.0,7,4
2009-07-25,195.46,0.1357361111111111,0.0,0.496,0.134,0.0,0.132,348619.78,2422.4,0.0,577.0,3716.0,7,5
2009-07-26,239.798,0.16652638888888888,0.0,0.546,0.0,0.386,0.14,349426.66,2473.0,0.0,1019.0,3799.0,7,6
2009-07-27,321.95,0.2235763888888889,0.11,0.458,0.386,0.238,0.236,349240.45,3142.2000000000003,0.0,2062.0,5202.0,7,0
2009-07-28,252.766,0.17553194444444445,0.0,0.924,0.24,0.24,0.176,348798.83,3986.0,0.0,4899.0,4353.0,7,1
2009-07-29,185.468,0.1287972222222222,0.0,0.38,0.234,0.076,0.11,347760.68,3904.4,869.0,749.0,7549.0,7,2
2009-07-30,198.206,0.13764305555555556,0.0,0.432,0.098,0.174,0.122,349112.18,3471.4,0.0,2304.0,4040.0,7,3
2009-07-31,228.246,0.15850416666666667,0.0,0.946,0.186,0.36,0.126,348294.33,4323.2,865.0,3423.0,6302.0,7,4
2009-08-01,242.662,0.16851527777777778,0.0,0.53,0.356,0.276,0.148,347764.33,3178.6,0.0,844.0,6248.0,8,5
2009-08-02,205.492,0.14270277777777776,0.0,0.506,0.276,0.0,0.128,346955.9,2258.6,0.0,637.0,3539.0,8,6
2009-08-03,197.3,0.1370138888888889,0.0,0.51,0.0,0.104,0.132,348364.9,2254.4,0.0,605.0,3811.0,8,0
2009-08-04,196.38,0.136375,0.0,0.42,0.108,0.138,0.128,348878.14,2317.6,0.0,607.0,3871.0,8,1
2009-08-05,207.894,0.14437083333333334,0.0,0.388,0.138,0.104,0.132,348922.91,2368.0,0.0,620.0,4042.0,8,2
2009-08-06,214.786,0.14915694444444444,0.0,0.52,0.104,0.1,0.132,347369.4,2415.4,0.0,659.0,4193.0,8,3
2009-08-07,221.29,0.1536736111111111,0.0,0.438,0.102,0.136,0.134,347555.23,2442.0,0.0,668.0,4232.0,8,4
2009-08-08,214.068,0.14865833333333334,0.0,0.448,0.138,0.11,0.136,348087.02,2390.0,0.0,646.0,4093.0,8,5
2009-08-09,284.326,0.19744861111111112,0.0,0.654,0.24,0.258,0.181,348551.16,4402.4,1984.0,2380.0,5154.0,8,6
2009-08-10,298.248,0.20711666666666667,0.0,0.71,0.296,0.39,0.19,347081.04,4719.0,0.0,3719.0,6012.0,8,0
2009-08-11,307.45,0.21350694444444443,0.0,0.772,0.392,0.152,0.206,348251.75,4246.2,857.0,1467.0,6577.0,8,1
2009-08-12,272.552,0.18927222222222223,0.0,0.598,0.15,0.146,0.158,348203.92,3678.2,912.0,689.0,4991.0,8,2
2009-08-13,113.586,0.206896174863388,0.0,0.68,0.146,0.12,0.176,132279.3,2625.4,1215.0,3702.0,1709.0,8,3
2009-08-14,241.328,0.1675888888888889,0.0,0.498,0.116,0.15,0.146,347298.59,3287.8,429.0,850.0,4647.0,8,4
2009-08-15,384.762,0.26719583333333335,0.0,0.75,0.15,0.296,0.261,346890.74,6632.4,3437.0,1852.0,8922.0,8,5
2009-08-16,409.052,0.2840638888888889,0.0,0.768,0.292,0.37,0.262,346350.02,5464.0,1604.0,1094.0,5691.0,8,6
2009-08-17,251.462,0.17462638888888887,0.0,0.62,0.376,0.158,0.158,347357.44,3480.6,1.0,813.0,6261.0,8,0
2009-08-18,246.724,0.1713361111111111,0.0,0.798,0.222,0.094,0.136,346790.14,4691.8,2306.0,1440.0,6324.0,8,1
2009-08-19,262.99399999999997,0.1826347222222222,0.0,0.71,0.0,0.22,0.198,347819.86,3925.4,896.0,812.0,6044.0,8,2
2009-08-20,260.89,0.1811736111111111,0.0,0.49,0.222,0.106,0.21,347163.29,3489.6,0.0,883.0,6138.0,8,3
2009-08-21,262.362,0.18219583333333336,0.0,0.634,0.106,0.256,0.18,346480.93,5044.8,3043.0,887.0,7527.0,8,4
2009-08-22,417.834,0.2901625,0.0,0.918,0.254,0.374,0.266,347217.46,6855.4,4544.0,3203.0,8549.0,8,5
2009-08-23,371.828,0.25821388888888885,0.0,0.894,0.374,0.168,0.248,347839.88,4795.8,949.0,819.0,6994.0,8,6
2009-08-24,285.104,0.19798888888888888,0.0,0.64,0.304,0.1,0.206,347134.37,5431.4,2279.0,737.0,8247.0,8,0
2009-08-25,276.826,0.1922402777777778,0.0,0.618,0.1,0.254,0.19,347774.2,4160.4,1140.0,755.0,6291.0,8,1
2009-08-26,269.214,0.18695416666666667,0.0,0.708,0.256,0.202,0.156,348159.54,4943.2,2131.0,1516.0,7860.0,8,2
2009-08-27,251.206,0.1744486111111111,0.0,0.75,0.202,0.268,0.152,347958.9,3337.4,0.0,664.0,4283.0,8,3
2009-08-28,246.89000000000001,0.1714513888888889,0.0,0.58,0.264,0.11,0.15,346859.19,4856.0,1778.0,1125.0,7485.0,8,4
2009-08-29,315.52,0.2191111111111111,0.0,0.764,0.11,0.23,0.208,347004.47,6024.2,905.0,1483.0,11707.0,8,5
2009-08-30,294.084,0.204225,0.0,0.842,0.228,0.1,0.192,347157.01,7171.6,2653.0,1363.0,10648.0,8,6
2009-08-31,219.318,0.15230416666666668,0.0,0.528,0.16,0.218,0.122,343789.78,5504.2,960.0,678.0,9974.0,8,0
2009-09-01,217.072,0.15074444444444446,0.0,0.66,0.22,0.196,0.116,347358.39,4311.4,0.0,697.0,6073.0,9,1
2009-09-02,207.858,0.14434583333333334,0.0,0.502,0.198,0.0,0.116,348217.59,5239.0,947.0,659.0,9921.0,9,2
2009-09-03,213.438,0.14822083333333333,0.0,0.544,0.0,0.0,0.12,347515.3,5417.4,3319.0,3099.0,5011.0,9,3
2009-09-04,181.064,0.12573888888888887,0.0,0.57,0.0,0.224,0.104,348498.54,4401.0,0.0,636.0,8095.0,9,4
2009-09-05,270.068,0.1875472222222222,0.0,0.84,0.218,0.118,0.164,346838.8,6524.4,2988.0,2248.0,10433.0,9,5
2009-09-06,220.532,0.15314722222222224,0.0,0.602,0.212,0.258,0.132,348278.86,5277.8,995.0,588.0,9031.0,9,6
2009-09-07,201.492,0.139925,0.0,0.67,0.124,0.0,0.122,348064.73,5241.0,2196.0,577.0,8299.0,9,0
2009-09-08,200.204,0.13903055555555557,0.0,0.66,0.106,0.22,0.118,347546.31,4643.0,1002.0,577.0,8533.0,9,1
2009-09-09,223.572,0.15525833333333333,0.0,0.53,0.22,0.124,0.122,347484.25,6467.4,964.0,3832.0,10671.0,9,2
2009-09-10,202.392,0.14055,0.0,0.71,0.07,0.36,0.114,347369.69,4765.2,928.0,600.0,6508.0,9,3
2009-09-11,183.37800000000001,0.12734583333333335,0.0,0.49,0.364,0.124,0.11,347255.99,5134.4,0.0,631.0,11693.0,9,4
2009-09-12,325.196,0.22583055555555556,0.0,0.804,0.124,0.3,0.216,346618.15,8845.2,9583.0,1202.0,12601.0,9,5
2009-09-13,271.192,0.18845865184155663,0.0,0.882,0.3,0.248,0.182,345719.74,6746.2,4146.0,612.0,10170.0,9,6
2009-09-14,239.666,0.16643472222222222,0.0,0.84,0.248,0.218,0.14,347726.82,6706.8,2843.0,603.0,9091.0,9,0
2009-09-15,184.276,0.12796944444444444,0.0,0.686,0.218,0.0,0.114,347029.03,6170.4,1769.0,560.0,8644.0,9,1
2009-09-16,197.746,0.1373236111111111,0.0,0.536,0.0,0.114,0.11699999999999999,345933.06,7415.6,1035.0,3470.0,13384.0,9,2
2009-09-17,167.282,0.11616805555555557,0.0,0.586,0.0,0.0,0.1,347559.34,5199.6,0.0,563.0,9710.0,9,3
2009-09-18,169.212,0.11750833333333333,0.0,0.606,0.0,0.226,0.096,347182.85,5815.6,1993.0,652.0,9151.0,9,4
2009-09-19,263.492,0.18298055555555556,0.0,0.756,0.226,0.21,0.178,346109.78,9013.6,1607.0,4050.0,14845.0,9,5
2009-09-20,295.694,0.20534305555555557,0.0,0.644,0.212,0.11,0.208,347465.44,8674.6,4532.0,2466.0,11935.0,9,6
2009-09-21,214.166,0.1487263888888889,0.0,0.534,0.112,0.134,0.122,347403.87,6049.8,921.0,604.0,10844.0,9,0
2009-09-22,207.256,0.14392777777777777,0.0,0.552,0.134,0.118,0.12,347302.12,5326.8,937.0,597.0,8502.0,9,1
2009-09-23,235.964,0.1638638888888889,0.0,0.726,0.118,0.242,0.136,346675.11,6947.6,2085.0,978.0,12884.0,9,2
2009-09-24,224.076,0.15560833333333332,0.0,0.634,0.244,0.156,0.136,346157.62,6098.4,1051.0,621.0,10374.0,9,3
2009-09-25,207.89600000000002,0.14437222222222224,0.0,0.704,0.132,0.142,0.126,347649.01,5016.4,0.0,594.0,9694.0,9,4
2009-09-26,288.042,0.20002916666666665,0.0,0.654,0.142,0.0,0.198,347297.05,6602.8,1943.0,571.0,14581.0,9,5
2009-09-27,230.484,0.16005833333333333,0.0,0.642,0.0,0.07,0.126,347359.4,6048.8,1817.0,4571.0,8554.0,9,6
2009-09-28,193.198,0.13416527777777779,0.0,0.484,0.068,0.104,0.11,348085.93,5465.4,0.0,603.0,10797.0,9,0
2009-09-29,199.87800000000001,0.13880416666666667,0.0,0.568,0.106,0.102,0.112,346892.18,4887.2,1031.0,603.0,7322.0,9,1
2009-09-30,212.276,0.14761891515994438,0.0,0.554,0.1,0.088,0.116,346208.57,7524.4,970.0,8080.0,9196.0,9,2
2009-10-01,185.416,0.1287611111111111,0.0,0.512,0.088,0.082,0.112,347802.51,5452.8,950.0,602.0,9433.0,10,3
